type	locus	start	end	orientation	annot
CDS	STM04655	339629	339871	11	cytoplasmic protein
CDS	STM0295	340044	340352	0	cytoplasmic protein
CDS	STM0299	342209	342721	0	major pilus subunit SafA
CDS	STM0300	342829	343542	0	fimbrial assembly chaperone
CDS	STM0301	343566	346076	0	fimbrial usher
CDS	STM0302	346098	346568	0	fimbrial subunit
CDS	STM0303	346974	347795	0	xylanase/chitin deacetylase
CDS	STM0307	350943	351350	11	VirG-like protein
CDS	STM0308	351721	352488	11	amidohydrolase
CDS	STM0309	352597	355041	11	functions in fatty acid oxidation; convertsacyl-CoA and FAD to FADH2 and delta2-enoyl-CoAacyl-CoA dehydrogenase
CDS	STM0310	355281	355859	0	catalyzes the isomerization of sedoheptulose7-phosphate to D-glycero-D-manno-heptose 7-phosphatephosphoheptose isomerase
CDS	STM0311	356072	356839	0	glutamine amidotransferase
CDS	STM0312	356810	357550	11	periplasmic protein
CDS	STM0313	357800	358855	0	involved in translesion DNA polymerization withbeta clamp of polymerase III; belongs to Y family ofDNA polymerase IV
CDS	STM04675	359074	360048	0	hypothetical protein
CDS	STM0315	360203	360817	0	peptide chain release factor
CDS	STM0316	360973	362430	11	aminoacyl-histidine dipeptidase
CDS	STM0317	362679	363137	0	catalyzes the conversion of guanine, xanthine and,to a lesser extent, hypoxanthine to GMP, XMP and IMP,xanthine phosphoribosyltransferase
CDS	STM0318	363226	364470	0	fermentation/respiration switch protein; forms a1:1 complex with the unphosphorylated from of enzymeesterase FrsA
CDS	STM0319	364528	364929	0	involved in the expression of csgBA which isinvolved in curli formation; interacts with sigmaSsigma factor-binding protein Crl
CDS	STM0320	364980	366032	11	outer membrane phosphoporin protein E
CDS	STM0321	366315	367418	0	catalyzes the formation of glutamate 5-phosphatefrom glutamate in proline biosynthesisglutamate 5-kinase
CDS	STM0322	367430	368680	0	Catalyzes the phosphorylation of L-glutamate duringthe proline biosynthesis pathwaygamma-glutamyl phosphate reductase
CDS	STM0327	370739	371062	0	cytoplasmic protein
CDS	STM0328	371304	372641	0	permease
CDS	STM0329	372773	374194	0	dehydratase component, catalyzes the isomerizationbetween 2-isopropylmalate and 3-isopropylmalate3-isopropylmalate dehydratase large subunit
CDS	STM0330	374196	374822	0	3-isopropylmalate isomerase small subunit
CDS	STM0331	374837	375715	0	fumarylacetoacetate hydrolase
CDS	STM0332	375715	376629	0	hydrolase/acyltransferase
CDS	STM0333	376663	377628	0	LysR family transcriptional regulator
CDS	STM0334	377573	377845	11	cytoplasmic protein
CDS	STM0335	378536	378934	0	outer membrane protein
CDS	STM0336	378981	379739	11	fimbrial chaperone
CDS	STM0337	379705	381030	11	fimbrial usher
CDS	STM0338	381035	383596	11	export and assembly of type 1 fimbriaefimbrial usher
CDS	STM0339	383580	384341	11	fimbrial chaperone
CDS	STM0340	384403	384939	11	fimbrial major subunit
CDS	STM0341	385573	386337	0	inner membrane protein
CDS	STM0342	386310	386609	0	periplasmic protein
CDS	STM0343	387109	388683	0	diguanylate cyclase/phosphodiesterase domain 1diguanylate cyclase/phosphodiesterasedomain-containing protein
CDS	STM0344	388783	389526	0	response regulator
CDS	STM0345	389499	389987	0	inner membrane protein
CDS	STM0346	390388	390912	0	outer membrane protein
CDS	STM0347	391056	391697	0	response regulator
CDS	STM0348	391708	391932	0	inner membrane protein
CDS	STM0349	391990	392349	0	outer membrane lipoprotein
CDS	STM0350	392419	393876	11	outer membrane efflux-like protein
CDS	STM0351	393893	397060	11	cation efflux system protein
CDS	STM0352	397057	398262	11	cation efflux system protein
CDS	STM0353	398560	400848	0	cation transport ATPase
CDS	STM0354	400860	401324	0	transcriptional regulator
CDS	STM0355	401402	401596	0	copper chaperone
CDS	STM0373	425165	428101	0	hypothetical protein
CDS	STM0374	428187	428810	0	DNA-binding transcriptional regulator
CDS	STM0375	428855	430012	11	penicillin-binding protein
CDS	STM0376	430359	431579	0	in Escherichia coli SbmA is involved in uptake ofmicrocin J25; functions along with FhuA, TonB, and ExbB/DABC superfamily transporter
CDS	STM0377	431594	432688	0	outer membrane lipoprotein
CDS	STM0378	432726	433034	11	inner membrane protein
CDS	STM0379	433302	433517	0	inner membrane protein
CDS	STM0380	433543	434637	11	D-alanyl-alanine synthetase A; DdlA; DdlB;cytoplasmic; catalyzes the formation of D-alanyl-D-alanineD-alanine--D-alanine ligase A
CDS	STM0381	434715	435428	0	inner membrane protein
CDS	STM0382	435597	436808	0	permease
CDS	STM0383	437105	437365	0	aids the stabilization of the sigma factor RpoSanti-adapter protein IraP
CDS	STM0384	437717	438037	0	phosphate starvation inducible protein
CDS	STM0385	438129	439241	0	catalyzes the conversion of 2 GTP into c-di-GMP;adrA overexpression induces cellulose biosynthesis, celldiguanylate cyclase AdrA
CDS	STM0386	439256	440065	11	catalyzes the formation of L-proline frompyrroline-5-carboxylatepyrroline-5-carboxylate reductase
CDS	STM0387	440205	440660	0	hypothetical protein
CDS	STM0388	440845	441390	0	shikimate kinase
CDS	STM0389	441417	441608	0	cytoplasmic protein
CDS	STM0390	441859	442536	0	aro operon protein
CDS	STM0391	442607	442891	0	hypothetical protein
CDS	STM0392	442929	443840	11	Required for efficient pilin antigenic variationrecombination associated protein
CDS	STM0393	443966	444874	0	catalyzes phosphorylation of fructose; cytosolicenzymefructokinase
CDS	STM0394	444896	446068	11	member of the major facilitator superfamily (MFS)of transporters; unknown function; may be associated withMFS family arabinose polymer transporter
CDS	STM0395	446241	449381	11	with SbcD cleaves DNA hairpin structures; also has5' single-strand endonuclease activityATP-dependent dsDNA exonuclease
CDS	STM0396	449378	450580	11	with SbcC cleaves DNA hairpin structure, also has5' single-strand endonuclease activityATP-dependent dsDNA exonuclease
CDS	STM0397	450795	451484	0	two component response regulator for the phosphateregulon; PhoR phosphorylates PhoBresponse regulato PhoB
CDS	STM0398	451554	452849	0	membrane-associated histidine protein kinase thatphosphorylates phoB in response to environmental signalssensory kinase PhoR
CDS	STM0399	453258	454577	0	branched-chain amino acid transport system IIcarrier protein (SW:BRNQ_SALTY); LIVCS family; LIV-IIbranched-chain amino acid transport system 2carrier protein
CDS	STM0400	454652	456022	0	cryptic permease that may be involved in thetransport of proline across the inner membrane; inproline-specific permease
CDS	STM0401	456184	458001	0	maltodextrin glucosidase
CDS	STM0402	458073	458675	11	thiol-alkyl hydroperoxide reductase
CDS	STM0403	458885	459466	11	Converts holo-ACP to apo-ACP by hydrolytic cleavageof the phosphopantetheine prosthetic group from ACPacyl carrier protein phosphodiesterase
CDS	STM0404	459560	460624	0	Synthesizes oQ from preQ1 in a singleS-adenosylmethionine-requiring stepS-adenosylmethionine--tRNAribosyltransferase-isomerase
CDS	STM0405	460821	461948	0	Exchanges the guanine residue with7-aminomethyl-7-deazaguanine in tRNAs with GU(N)queuine tRNA-ribosyltransferase
CDS	STM0406	461971	462303	0	member of preprotein translocase; forms aheterotrimer with SecD and SecF; links thepreprotein translocase membrane subunit
CDS	STM0407	462331	464178	0	part of the preprotein secretory system; whencomplexed with proteins SecF and YajC, SecDFyajCpreprotein translocase subunit SecD
CDS	STM0408	464189	465160	0	forms a complex with SecD and YajC; SecDFyajCstimulates the proton motive force-driven proteinpreprotein translocase subunit SecF
CDS	STM0409	465308	465673	0	hypothetical protein
CDS	STM0410	465699	466391	0	regulatory protein
CDS	STM0411	466561	466908	0	hypothetical 12.6 kDa protein in secF-tsxintergenic region (SW:YAJD_SALTY)hypothetical protein
CDS	STM0413	467537	468400	11	nucleoside-specific channel-forming protein TSX(SW:TSX_SALTY); receptor of phage T6 and colicin Knucleoside-specific channel-forming protein
CDS	STM0414	468700	469239	11	outer membrane lipoprotein
CDS	STM0415	469391	469840	0	transcriptional repressor NrdR
CDS	STM0416	469844	470947	0	riboflavin biosynthesis protein which catalyzes thedeamination and reduction steps in the riboflavinbifunctionaldiaminohydroxyphosphoribosylaminopyrimidine
CDS	STM0417	471036	471506	0	RibE; 6,7-diimethyl-8-ribityllumazine synthase;DMRL synthase; lumazine synthase; beta subunit of6,7-dimethyl-8-ribityllumazine synthase
CDS	STM0418	471527	471946	0	Regulates rRNA biosynthesis by transcriptionalantiterminationtranscription antitermination protein NusB
CDS	STM0419	472025	473002	0	catalyzes the formation of thiamine diphosphatefrom thiamine phosphate ant ATPthiamine monophosphate kinase
CDS	STM0420	472980	473495	0	hydrolyzes phosphatidylglycerophosphate to producephosphatidylglycerol and phosphatephosphatidylglycerophosphatase A
CDS	STM0421	473599	474573	11	2-carboxybenzaldehyde reductase
CDS	STM0422	474630	476492	11	catalyzes the formation of 1-deoxy-D-xylulose5-phosphate from pyruvate and D-glyceraldehyde1-deoxy-D-xylulose-5-phosphate synthase
CDS	STM0423	476516	477415	11	geranyltranstransferase
CDS	STM0424	477416	477658	11	catalyzes the bidirectional exonucleolytic cleavageof DNAexodeoxyribonuclease VII small subunit
CDS	STM0425	477868	479316	0	Thiamine biosynthesis protein ThiI; Required forthe synthesis of the thiazole moietytRNA sulfurtransferase
CDS	STM0426	479360	480157	11	probable membrane component of2-aminoethylphosphonate transporter PhnV2-aminoethylphosphonate ABC transporter permeasePhnV
CDS	STM0427	480160	481020	11	probable membrane component of2-aminoethylphosphonate transporter PhnU2-aminoethylphosphonate ABC transporter permeasePhnU
CDS	STM0428	481023	482132	11	probable ATPase component of2-aminoethylphosphonate transporter PhnT2-aminoethylphosphonate ABC transporterATP-binding protein PhnT
CDS	STM0429	482138	483151	11	probable periplasmic binding-protein ofthe2-aminoethylphosphonate transporter phnS2-aminoethylphosphonate ABC transportersubstrate-binding protein PhnS
CDS	STM0430	483349	484068	11	probable repressor protein of GntR family PhnR2-aminoethylphosphonate degradation operontranscriptional regulator
CDS	STM0431	484208	485311	0	catalyzes the formation of phosphonoacetaldehydefrom 2-aminoethylphosphonate and pyruvate2-aminoethylphosphonate--pyruvate transaminase
CDS	STM0432	485318	486130	0	catalyzes the degradation of phosphonoacetaldehydeto acetaldehyde and phosphatephosphonoacetaldehyde hydrolase
CDS	STM0433	486227	486817	11	oxidative-stress-resistance chaperone
CDS	STM0434	486780	487691	11	ketopantoate reductase; catalyzes the NADPHreduction of ketopantoate to pantoate; functions in2-dehydropantoate 2-reductase
CDS	STM0435	487817	488308	0	the YajQ protein from Pseudomonas synringae appearsto play a role in activation of bateriophage phi6 segmentphage host factor
CDS	STM0436	488355	489719	11	MFS family transporter
CDS	STM0437	490256	491767	0	periplasmic protein
CDS	STM0439	493354	494244	11	converts protoheme IX and farnesyl diphosphate toheme Oprotoheme IX farnesyltransferase
CDS	STM0440	494256	494585	11	cytochrome o ubiquinol oxidase subunit IV
CDS	STM0441	494585	495199	11	cytochrome o ubiquinol oxidase subunit III
CDS	STM0442	495189	497180	11	cytochrome o ubiquinol oxidase subunit I
CDS	STM0443	497191	498147	11	cytochrome o ubiquinol oxidase subunit II
CDS	STM0444	498600	500075	11	in Escherichia coli this protein is a permeaseinvolved in peptidoglycan recycling; member of majorMFS family muropeptide transporter
CDS	STM0445	500119	500697	11	lipoprotein
CDS	STM0446	501001	501318	0	positive transcriptional regulator of morphogeneticpathway; controlling several genes involved in oxidativetranscriptional regulator BolA
CDS	STM0447	501665	502963	0	Tig; RopA; peptidyl-prolyl cis/trans isomerase;promotes folding of newly synthesized proteins; bindstrigger factor
CDS	STM0448	503210	503833	0	hydrolyzes proteins to small peptides; with theATPase subunits ClpA or ClpX, ClpP degrades specificATP-dependent Clp protease proteolytic subunit
CDS	STM0449	504085	505356	0	binds and unfolds substrates as part of the ClpXPproteaseATP-dependent protease ATP-binding subunit ClpX
CDS	STM0450	505542	507896	0	Lon protease
CDS	STM0451	508105	508377	0	histone-like DNA-binding proteintranscriptional regulator HU subunit beta
CDS	STM0452	508668	510539	0	peptidyl-prolyl cis-trans isomerase
CDS	STM0453	510688	511062	0	DNA uptake protein
CDS	STM0454	511166	511564	0	esterase
CDS	STM0455	511670	512365	11	YbaX; catalyzes the transformation of GTP to7-cyano-7-deazaguanine (preQ0), as one of the early7-cyano-7-deazaguanine synthase
CDS	STM0456	512430	514130	11	ABC transporter substrate-binding protein
CDS	STM0457	514231	515049	0	HMP-PP phosphatase
CDS	STM0458	515099	516154	11	cysteine synthase/cystathionine beta-synthase
CDS	STM0459	516267	516725	0	AsnC family transcriptional regulator
CDS	STM0460	516766	518538	0	multidrug ABC transporter permease/ATP-bindingprotein
CDS	STM0461	518531	520312	0	multidrud ABC transporter permease/ATP-bindingprotein
CDS	STM0462	520524	520862	0	indirectly regulates nitrogen metabolism; at highnitrogen levels P-II 2 prevents the phosphorylation ofnitrogen regulatory protein P-II 2
CDS	STM0463	520894	522180	0	Amt family ammonium transporter
CDS	STM0464	522280	523140	11	acyl-CoA thioesterase II
CDS	STM0465	523355	523924	0	outer membrane lipoprotein
CDS	STM0466	523957	524346	11	methyltransferase
CDS	STM0468	524577	526127	11	diguanylate cyclase/phosphodiesterase domain 2diguanylate cyclase/phosphodiesterasedomain-containing protein
CDS	STM0469	526352	526612	0	RpmE2; there appears to be two types of ribosomalproteins L31 in bacterial genomes; some contain a CxxC50S ribosomal protein L31
CDS	STM0470	526618	526758	0	50S ribosomal protein L36
CDS	STM0471	526814	527284	11	inner membrane protein
CDS	STM0472	527401	527952	11	maltose O-acetyltransferase
CDS	STM0473	528131	528349	11	with Hns involved in transcriptional regulation ofhemolysin; non-specific DNA-binding protein which affectshemolysin expression-modulating protein
CDS	STM0474	528377	528751	11	cytoplasmic protein
CDS	STM0475	529247	532396	11	RND family acridine efflux pump
CDS	STM0476	532419	533612	11	acridine efflux pump
CDS	STM0477	533754	534407	0	regulates the acrAB operon which is involved insusceptibility to dephalothin and cephaloridineAcrAB operon transcriptional repressor
CDS	STM0478	534526	537888	0	small mechanosensitive ion channel (MscS) thatopens in response to stretch forces in the membrane lipidsmall-conductance mechanosensitive channel
CDS	STM0479	537930	538865	11	transposase
CDS	STM0480	538935	539102	11	inner membrane protein
CDS	STM0481	539116	539631	11	PriC; protein involved in DNA replication; part ofthe primosome, a protein complex required to restartprimosomal replication protein N''
CDS	STM0482	539712	540089	0	phage protein
CDS	STM0483	540242	540793	0	catalyzes a salvage reaction resulting in theformation of AMP which is metabolically less costly than aadenine phosphoribosyltransferase
CDS	STM0484	540907	542835	0	catalyzes the DNA-template-directed extension ofthe 3'-end of a DNA strand; the tau chain serves as aDNA polymerase III subunits gamma and tau
CDS	STM0485	542881	543210	0	nucleoid-associated protein
CDS	STM0486	543210	543815	0	involved in a recombinational process of DNArepair, independent of the recBC complexrecombination protein RecR
CDS	STM0487	543926	545800	0	heat shock protein 90chaperone protein HtpG
CDS	STM0488	546041	546685	0	essential enzyme that recycles AMP in active cells;converts ATP and AMP to two molecules of ADPadenylate kinase
CDS	STM0489	546914	547876	0	protoheme ferro-lyase; catalyzes the insertion of aferrous ion into protoporphyrin IX to form protoheme;ferrochelatase
CDS	STM0490	547873	548844	11	acetyl esterase
CDS	STM0491	548997	550301	0	inosine-guanosine kinase
CDS	STM0492	550350	552026	11	YbaL; member of the CPA-2 family of antiporters;uncharacterized proteinCPA2 family transport protein
CDS	STM0493	552241	553461	11	MFS family transporter
CDS	STM0494	553634	555286	0	cryptic in Salmonella enterica str. LT2 due to thechange from a serine to a tyrosine at position 139 whichsilent protein UshA
CDS	STM0495	555403	555882	11	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase
CDS	STM0496	556084	556878	11	cytoplasmic protein
CDS	STM0497	556964	557791	11	periplasmic protein
CDS	STM0498	557945	560446	11	copper-exporting P-type ATPase A
CDS	STM0499	560556	560972	0	activator of copper-responsive regulon genesHTH-type transcriptional regulator CueR
CDS	STM0500	560973	561425	11	implicated in regulation of membrane proteaseactivityhypothetical protein
CDS	STM0501	561422	562339	11	inner membrane protein
CDS	STM0502	562486	563163	0	ABC transporter ATP-binding protein
