type	locus	start	end	orientation	annot
CDS	STM0182	212486	213277	11	catalyzes the formation of tetrahydrofolate and2-dehydropantoate from 5,10-methylenetetrahydrofolate and3-methyl-2-oxobutanoatehydroxymethyltransferase
RBS	STM0183	213283	213288	11	
CDS	STM0183	213398	213877	11	catalyzes the formation of2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase
gene	STM0184	213874	215292	11	
CDS	STM0184	213874	215292	11	Polymerase that creates the 3' poly(A) tail foundin some mRNA'spoly(A) polymerase I
RBS	STM0184	213883	213888	11	
gene	STM0185	215433	216329	11	
CDS	STM0185	215433	216329	11	this tRNA synthetase lacks the tRNA anticodoninteraction domain; instead this enzyme modifies tRNA(Asp)glutamyl-Q tRNA(Asp) synthetase
gene	STM0186	216398	216853	11	
CDS	STM0186	216398	216853	11	dnaK suppressor protein (SW:DKSA_SALTY); suppressesdnaK deletionRNA polymerase-binding transcription factor
RBS	STM0187	216861	216866	11	
CDS	STM0187	217030	217734	11	Regulatory factor involved in maltose metabolismsugar fermentation stimulation protein A
RBS	STM0188	217740	217745	11	
CDS	STM0188	217751	218281	11	2'-5' RNA ligase
RBS	STM0189	218296	218301	0	
CDS	STM0189	218309	220783	0	ATP-dependent helicase
RBS	STM0190	220910	220915	0	
CDS	STM0190	220923	223445	0	penicillin-binding protein 1b; containstransglycosylase and transpeptidase activity; major enzymetranspeptidase/transglycosylase
RBS	STM0191	223725	223730	0	
CDS	STM0191	223738	225927	0	involved with the transport of ferrichrome acrossthe outer membrane; binds the ferrichrome-iron ligand andferrichrome outer membranereceptor/ transporter
gene	STM0192	225976	226773	0	
CDS	STM0192	225976	226773	0	part of the FhuBCD ATP-dependent iron (III)hydroxamate transporteriron(3+)-hydroxamate ABC transporter ATP-bindingprotein FhuC
gene	STM0193	226773	227663	0	
CDS	STM0193	226773	227663	0	Part of the FhuBCD ATP-dependent iron (III)hydroxamate transporter; binds to all hydroxamateiron(3+)-hydroxamate ABC transportersubstrate-binding protein FhuD
RBS	STM0193	227650	227655	0	
gene	STM0194	227660	229717	0	
CDS	STM0194	227660	229717	0	part of the FhuBCD ATP-dependent iron (III)hydroxamate transporter involved in the high-affinityiron(3+)-hydroxamate ABC transporter permeaseFhuB
RBS	STM0195	230646	230651	0	
CDS	STM0195	230657	231217	0	major fimbrial subunit StfAfimbrial subunit
RBS	STM0196	231286	231291	0	
CDS	STM0196	231303	233960	0	outer membrane usher protein StfCfimbrial outer membrane usher
RBS	STM0197	233963	233968	0	
CDS	STM0197	233978	234730	0	periplasmic fimbrial chaperone StfDperiplasmic fimbrial chaperone
RBS	STM0198	234736	234741	0	
CDS	STM0198	234749	235261	0	minor fimbrial subunit StfEminor fimbrial subunit
RBS	STM0198	235244	235249	0	
gene	STM0199	235258	235734	0	
CDS	STM0199	235258	235734	0	minor fimbrial subunit StfFminor fimbrial subunit
RBS	STM0199	235717	235722	0	
gene	STM0200	235734	236264	0	
CDS	STM0200	235734	236264	0	minor fimbrial subunit StfG; adhesinminor fimbrial subunit
gene	STM0201	236264	237103	0	
CDS	STM0201	236264	237103	0	outer membrane protein
gene	STM0202	237211	238491	11	
CDS	STM0202	237211	238491	11	Converts (S)-4-amino-5-oxopentanoate to5-aminolevulinate during the porphyrin biosynthesisglutamate-1-semialdehyde 2,1-aminomutase
RBS	STM0203	238499	238504	11	
CDS	STM0203	238661	240082	0	Acts as an electrical shunt for anoutwardly-directed proton pump that is linked to aminoH(+)/Cl(-) exchange transporter ClcA
gene	STM0204	240164	240508	0	
CDS	STM0204	240164	240508	0	essential respiratory protein A; may be involved inthe transfer of iron-sulfur clusters; essential for growthiron-sulfur cluster insertion protein ErpA
gene	STM0205	240609	241232	11	
CDS	STM0205	240609	241232	11	inner membrane protein
RBS	STM0206	241241	241246	11	
CDS	STM0206	241269	242069	11	solute binding component of the vitamin B12transport system BtuCDFvitamin B12 transporter substrate-bindingprotein BtuF
gene	STM0207	242062	242760	11	
CDS	STM0207	242062	242760	11	enables the cleavage of the glycosidic bond in both5'-methylthioadenosine and S-adenosylhomocysteine5'-methylthioadenosine/S-adenosylhomocysteinenucleosidase
RBS	STM0207	242071	242076	11	
RBS	STM0208	242839	242844	0	
CDS	STM0208	242845	244362	0	forms a homotetramer; requires magnesium foractivity; catalyzes the hydrolysis of dGTP to formdeoxyguanosinetriphosphate triphosphohydrolase
gene	STM0209	244492	245919	0	
CDS	STM0209	244492	245919	0	protease Do; required at high temperature; degradesdamaged proteinsserine endoprotease
RBS	STM0210	246060	246065	0	
CDS	STM0210	246072	247229	0	regulates the expression of the operons for theenzymes involved in galactarate, glucarate and glyceratecarbohydrate diacid transcriptional activatorCdaR
gene	STM0211	247318	247704	11	
CDS	STM0211	247318	247704	11	hypothetical protein
RBS		247711	247716	11	
gene	STM0212	247951	249252	0	
CDS	STM0212	247951	249252	0	inner membrane protein
gene	STM0213	249289	250113	11	
CDS	STM0213	249289	250113	11	catalyzes the formation ofN-succinyl-2-amino-6-ketopimelate from succinyl-CoA and2,3,4,5-tetrahydropyridine-2,6-dicarboxylateN-succinyltransferase
gene	STM0214	250143	252815	11	
CDS	STM0214	250143	252815	11	catalyzes the uridylylation or deuridylylation ofthe PII nitrogen regulatory proteinbifunctionaluridylyltransferase/uridylyl-removing protein
RBS	STM0215	252819	252824	11	
CDS	STM0215	253052	253846	11	catalyzes the removal of N-terminal amino acidsfrom peptides and arylamides; generally Co(II) howevermethionine aminopeptidase
RBS		253854	253859	11	
gene	STM0216	254297	255022	0	
CDS	STM0216	254297	255022	0	one of the last subunits in the assembly of the 30Ssubunit; absence of S2 does not inhibit assembly but30S ribosomal protein S2
RBS	STM0217	255268	255273	0	
CDS	STM0217	255280	256131	0	EF-Ts; functions during elongation stage of proteintranslation; forms a dimer; associates with EF-Tu-GDPelongation factor Ts
RBS	STM0218	256264	256269	0	
CDS	STM0218	256276	257001	0	Catalyzes the phosphorylation of UMP to UDPuridylate kinase
RBS	STM0219	257135	257140	0	
CDS	STM0219	257148	257705	0	Rrf; Frr; ribosome-recycling factor; release factor4; RF4; recycles ribosomes upon translation terminationribosome recycling factor
RBS	STM0220	257835	257840	0	
CDS	STM0220	257846	259042	0	catalyzes the NADP-dependent rearrangement andreduction of 1-deoxy-D-xylulose-5-phosphate (DXP) to1-deoxy-D-xylulose 5-phosphate reductoisomerase
RBS	STM0221	259336	259341	0	
CDS	STM0221	259355	260113	0	catalyzes the formation of undecaprenylpyrophosphate from isopentenyl pyrophosphateDitrans,polycis-undecaprenyl-diphosphatesynthase
RBS	STM0222	260113	260118	0	
CDS	STM0222	260126	260983	0	catalyzes the synthesis of CDP-diglyceride from CTPand phosphatidatephosphatidate cytidylyltransferase
RBS	STM0223	260987	260992	0	
CDS	STM0223	260995	262347	0	catalyzes the cleavage of RseA which activates thesigmaE-mediated stress responsezinc metallopeptidase RseP
gene	STM0224	262379	264793	0	
CDS	STM0224	262379	264793	0	part of a complex with BamABCDE; involved in outermembrane protein biosynthesis; involved in the assembly ofouter membrane protein assembly factor BamA
RBS	STM0225	264904	264909	0	
CDS	STM0225	264916	265401	0	outer membrane protein OmpHchaperone protein Skp
RBS	STM0225	265390	265395	0	
gene	STM0226	265405	266430	0	
CDS	STM0226	265405	266430	0	adds the O-linked and N-linked 3(R)-hydroxy fattyacids to the glucosamine disaccharide during lipid AUDP-3-O-[3-hydroxymyristoyl] glucosamineN-acyltransferase
RBS	STM0227	266523	266528	0	
CDS	STM0227	266536	266991	0	in Pseudomonas aeruginosa this enzyme is a trimerof dimers; essential for membrane formation; performs(3R)-hydroxymyristoyl-ACP dehydratase
RBS	STM0227	266983	266988	0	
gene	STM0228	266995	267783	0	
CDS	STM0228	266995	267783	0	UDP-N-acetylglucosamine acyltransferase; catalyzesthe addition of (R)-3-hydroxytetradecanoyl to theacyl-[ACP]--UDP-N-acetylglucosamineO-acyltransferase
RBS	STM0228	267767	267772	0	
gene	STM0229	267783	268931	0	
CDS	STM0229	267783	268931	0	catalyzes the formation of lipid A disaccharidefrom UDP-2,3-diacylglucosamine andlipid-A-disaccharide synthase
RBS	STM0229	268914	268919	0	
gene	STM0230	268928	269524	0	
CDS	STM0230	268928	269524	0	RNH2; RNase HII; binds manganese; endonucleasewhich specifically degrades the RNA of RNA-DNA hybridsribonuclease HII
RBS	STM0231	269535	269540	0	
CDS	STM0231	269548	273030	0	catalyzes DNA-template-directed extension of the3'- end of a DNA strand by one nucleotide at a time; mainDNA polymerase III subunit alpha
-35_signal	STM0231	272937	272945	0	
-10_signal	STM0231	272963	272971	0	
RBS	STM0232	273033	273038	0	
CDS	STM0232	273043	274002	0	catalyzes the carboxylation of acetyl-CoA tomalonyl-CoA; forms a tetramer composed of two alpha (AccA)acetyl-CoA carboxylase carboxyltransferasesubunit alpha
RBS	STM0233	274176	274181	0	
CDS	STM0233	274183	275946	0	endochitinase
RBS	STM0234	276011	276016	0	
CDS	STM0234	276022	278163	0	lysine decarboxylase 2
RBS	STM0235	278208	278213	0	
CDS	STM0235	278219	278608	0	lyase
RBS	STM0236	278664	278669	0	
CDS	STM0236	278671	279963	0	Ligates lysine onto the cytidine present atposition 34 of the AUA codon-specific tRNA(Ile) thattRNA(Ile)-lysidine synthetase
gene	STM0237	280047	280307	11	
CDS	STM0237	280047	280307	11	Suppresses temperature-sensitive mutations inessential genes by modulating rho-dependent transcriptionRho-binding antiterminator
gene	STM0238	280294	280512	11	
CDS	STM0238	280294	280512	11	hypothetical protein
RBS	STM0238	280315	280320	11	
RBS		280511	280516	11	
gene	STM0239	280692	281237	0	
CDS	STM0239	280692	281237	0	hypothetical 20.8 kDa protein in mesJ-cutFintergenic region (SW:YAEQ_SALTY)hypothetical protein
RBS	STM0239	281219	281224	0	
gene	STM0240	281234	281656	0	
CDS	STM0240	281234	281656	0	putative-tRNA hydrolase domainhydrolase domain-containing protein
gene	STM0241	281688	282393	0	
misc_feature	STM0241	281688	282393	0	pseudogene; frameshift relative to Escherichia colicutF (SW:CUTF_ECOLI); copper homeostasis protein
gene	STM0242	282467	284185	11	
CDS	STM0242	282467	284185	11	catalyzes the formation of prolyl-tRNA(Pro) fromproline and tRNA(Pro)proline--tRNA ligase
RBS	STM0243	284196	284201	11	
CDS	STM0243	284296	285003	11	regulator
gene	STM0244	285000	285404	11	
CDS	STM0244	285000	285404	11	colanic acid synthesis regulator
RBS	STM0244	285006	285011	11	
RBS	STM0245	285410	285415	11	
CDS	STM0245	285523	286338	11	DL-methionine ABC transporter substrate-bindingprotein MetQ
RBS	STM0246	286345	286350	11	
CDS	STM0246	286377	287030	11	part of the MetNIQ methionine uptake systemDL-methionine ABC transporter permease MetI
gene	STM0247	287023	288054	11	
CDS	STM0247	287023	288054	11	part of the metNIQ transport system for methionineDL-methionine ABC transporter ATP-bindingprotein MetN
RBS	STM0247	287038	287043	11	
RBS		288057	288062	11	
gene	STM0248	288244	288810	0	
CDS	STM0248	288244	288810	0	Converts the D-glycero-beta-D-manno-heptose1,7-bisphosphate intermediate intoD-glycero-beta-D-manno-heptose-1,7-bisphosphate7-phosphatase
gene	STM0249	289189	290732	0	
rRNA	STM0249	289189	290732	0	16S ribosomal RNA
gene	STM0250	290790	290866	0	
tRNA	STM0250	290790	290866	0	tRNA-Ile
gene	STM0251	290976	291051	0	
tRNA	STM0251	290976	291051	0	tRNA-Ala
gene	STM0252	291244	294336	0	
rRNA	STM0252	291244	294336	0	23S ribosomal RNA
gene	STM0253	294519	294640	0	
rRNA	STM0253	294519	294640	0	5S ribosomal RNA
gene	STM0254	294828	294904	0	
tRNA	STM0254	294828	294904	0	tRNA-Asp
RBS	STM0255	295059	295064	0	
CDS	STM0255	295069	295872	0	catalyzes the reduction of 2,5-diketo-D-gluconicacid to 2-keto-L-gulonic acid2,5-diketo-D-gluconate reductase B
gene	STM0256	295893	296807	11	
CDS	STM0256	295893	296807	11	LysR family transcriptional regulator
RBS		296813	296818	11	
gene	STM0257	296912	298087	0	
CDS	STM0257	296912	298087	0	drug efflux protein
gene	STM0258	298240	299019	0	
CDS	STM0258	298240	299019	0	hypothetical protein
RBS	STM0259	299082	299087	0	
CDS	STM0259	299097	299867	0	methyltransferase
gene	STM0260	299923	301290	11	
CDS	STM0260	299923	301290	11	catalyzes the cleavage of the beta-1,4-glycosidicbond between N-acetylmuramic acid and N-acetylglucosaminemembrane-bound lytic murein transglycosylase D
gene	STM0261	301362	302117	11	
CDS	STM0261	301362	302117	11	catalyzes the hydrolysis of S-D-lactoylglutathioneto D-lactic acid and reduced glutathione; plays anhydroxyacylglutathione hydrolase
RBS		302122	302127	11	
gene	STM0262	302152	302874	0	
CDS	STM0262	302152	302874	0	SAM-dependent methyltransferase
gene	STM0263	302871	303338	11	
CDS	STM0263	302871	303338	11	An endonuclease that specifically degrades the RNAstrand of RNA-DNA hybridsribonuclease H
RBS	STM0264	303350	303355	11	
CDS	STM0264	303402	304133	0	3'-5' exonuclease of DNA polymerase IIIDNA polymerase III subunit epsilon
gene	STM0265	304267	304343	0	
tRNA	STM0265	304267	304343	0	tRNA-Asp
gene	STM0266	304665	305720	11	
CDS	STM0266	304665	305720	11	cytoplasmic protein
gene	STM0267	305731	306726	11	
CDS	STM0267	305731	306726	11	cytoplasmic protein
gene	STM0268	306723	308606	11	
CDS	STM0268	306723	308606	11	cytoplasmic protein
RBS	STM0268	306726	306731	11	
RBS	STM0269	308607	308612	11	
CDS	STM0269	308622	309116	11	cytoplasmic protein
gene	STM0270	309113	309937	11	
CDS	STM0270	309113	309937	11	cytoplasmic protein
RBS	STM0270	309119	309124	11	
gene	STM0271	309924	310826	11	
CDS	STM0271	309924	310826	11	cytoplasmic protein
RBS	STM0271	309938	309943	11	
RBS		310826	310831	11	
gene	STM0272	311194	313833	0	
CDS	STM0272	311194	313833	0	chaperone ATPase
RBS	STM0273	313926	313931	0	
CDS	STM0273	313933	314475	0	cytoplasmic protein
RBS	STM0274	314492	314497	0	
CDS	STM0274	314499	316007	0	cytoplasmic protein
gene	STM0274A	316070	316180	0	
CDS	STM0274A	316070	316180	0	invasol SirA
gene	STM0275	316193	316639	0	
CDS	STM0275	316193	316639	0	hypothetical protein
RBS	STM0276	316887	316892	0	
CDS	STM0276	316893	317378	0	cytoplasmic protein
RBS	STM0277	317677	317682	0	
CDS	STM0277	317683	318168	0	cytoplasmic protein
RBS	STM0277	318149	318154	0	
gene	STM0278	318153	318536	0	
CDS	STM0278	318153	318536	0	periplasmic protein
RBS	STM0279	318673	318678	0	
CDS	STM0279	318679	319164	0	cytoplasmic protein
RBS	STM0280	319224	319229	0	
CDS	STM0280	319231	319767	0	cytoplasmic protein
RBS	STM0281	319767	319772	0	
CDS	STM0281	319771	321114	0	cytoplasmic protein
RBS	STM0281	321105	321110	0	
gene	STM0282	321111	322415	0	
CDS	STM0282	321111	322415	0	OmpA family outer membrane protein
RBS	STM0283	322413	322418	0	
CDS	STM0283	322420	323193	0	inner membrane protein
RBS	STM0284	323390	323395	0	
CDS	STM0284	323396	323827	0	shiga-like toxin A subunit
RBS	STM0285	323856	323861	0	
CDS	STM0285	323861	327730	0	inner membrane protein
RBS	STM0285	327725	327730	0	
gene	STM0286	327730	328518	0	
CDS	STM0286	327730	328518	0	cytoplasmic protein
STS	STM0286	328029	328047	0	
RBS	STM0286	328509	328514	0	
gene	STM0287	328515	328931	0	
CDS	STM0287	328515	328931	0	cytoplasmic protein
RBS	STM0288	328949	328954	0	
CDS	STM0288	328955	329476	0	cytoplasmic protein
RBS	STM0289	329866	329871	0	
CDS	STM0289	329873	332062	0	cytoplasmic protein
RBS	STM0290	332079	332084	0	
CDS	STM0290	332086	332532	0	cytoplasmic protein
RBS	STM0291	332540	332545	0	
CDS	STM0291	332551	336645	0	RHS family protein
RBS	STM0292	337087	337092	0	
CDS	STM0292	337095	337835	0	RHS family protein
RBS	STM0292	337824	337829	0	
gene	STM0293	337829	338275	0	
CDS	STM0293	337829	338275	0	cytoplasmic protein
RBS	STM0294	338834	338839	0	
CDS	STM0294	338838	339275	0	cytoplasmic protein
gene	STM0294	339328	339603	11	
CDS	STM0294	339328	339603	11	cytoplasmic protein
gene	STM04655	339629	339871	11	
CDS	STM04655	339629	339871	11	cytoplasmic protein
RBS	STM0295	340038	340043	0	
CDS	STM0295	340044	340352	0	cytoplasmic protein
gene	STM0296	340419	340702	11	
RBS	STM0298	340747	340752	0	
RBS	STM0298	341174	341179	0	
misc_feature	STM0298	341178	341459	0	integrase core domain
RBS	STM0299	342206	342211	0	
CDS	STM0299	342209	342721	0	major pilus subunit SafA
gene	STM0300	342829	343542	0	
CDS	STM0300	342829	343542	0	fimbrial assembly chaperone
RBS	STM0301	343559	343564	0	
CDS	STM0301	343566	346076	0	fimbrial usher
RBS	STM0302	346091	346096	0	
CDS	STM0302	346098	346568	0	fimbrial subunit
RBS	STM0303	346967	346972	0	
CDS	STM0303	346974	347795	0	xylanase/chitin deacetylase
gene	STM04665	347875	348135	0	
CDS	STM04665	347875	348135	0	hypothetical protein
RBS	STM0304	348605	348610	0	
CDS	STM0304	348610	349557	0	SinR protein (SW:SINR_SALTY)HTH-type transcriptional regulator SinR
RBS	STM0305	349671	349676	0	
CDS	STM0305	349674	349889	0	cytoplasmic protein
gene	STM0306	349893	350612	11	
CDS	STM0306	349893	350612	11	adhesin/invasin protein PagN
RBS	STM0307	350613	350618	11	
CDS	STM0307	350943	351350	11	VirG-like protein
RBS	STM0308	351352	351357	11	
CDS	STM0308	351721	352488	11	amidohydrolase
RBS	STM0309	352497	352502	11	
CDS	STM0309	352597	355041	11	functions in fatty acid oxidation; convertsacyl-CoA and FAD to FADH2 and delta2-enoyl-CoAacyl-CoA dehydrogenase
RBS		355052	355057	11	
gene	STM0310	355281	355859	0	
CDS	STM0310	355281	355859	0	catalyzes the isomerization of sedoheptulose7-phosphate to D-glycero-D-manno-heptose 7-phosphatephosphoheptose isomerase
RBS	STM0311	356062	356067	0	
CDS	STM0311	356072	356839	0	glutamine amidotransferase
gene	STM0312	356810	357550	11	
CDS	STM0312	356810	357550	11	periplasmic protein
RBS		357559	357564	11	
gene	STM0313	357800	358855	0	
CDS	STM0313	357800	358855	0	involved in translesion DNA polymerization withbeta clamp of polymerase III; belongs to Y family ofDNA polymerase IV
gene	STM0314	359074	360206	0	pseudogene; frameshift relative to Escherichia coliprobable peptide chain release factor (GB:AAC73340.1)
gene	STM04675	359074	360048	0	
CDS	STM04675	359074	360048	0	hypothetical protein
RBS	STM0314	360187	360192	0	
gene	STM0315	360203	360817	0	
CDS	STM0315	360203	360817	0	peptide chain release factor
gene	STM0316	360973	362430	11	
CDS	STM0316	360973	362430	11	aminoacyl-histidine dipeptidase
RBS		362438	362443	11	
gene	STM0317	362679	363137	0	
CDS	STM0317	362679	363137	0	catalyzes the conversion of guanine, xanthine and,to a lesser extent, hypoxanthine to GMP, XMP and IMP,xanthine phosphoribosyltransferase
RBS	STM0318	363211	363216	0	
CDS	STM0318	363226	364470	0	fermentation/respiration switch protein; forms a1:1 complex with the unphosphorylated from of enzymeesterase FrsA
RBS	STM0319	364516	364521	0	
