type	locus	start	end	orientation	annot
CDS	STM2510	2622805	2624382	11	contains glutamine-hydrolyzing domain and glutamineamidotransferase; GMP-binding domain; converts ATP andGMP synthase
RBS	STM2511	2624392	2624397	11	
CDS	STM2511	2624452	2625918	11	catalyzes the synthesis of xanthosine monophosphateby the NAD+ dependent oxidation of inosine monophosphateinosine 5'-monophosphate dehydrogenase
RBS		2625930	2625935	11	
-35_signal	STM2512	2625996	2626004	11	
CDS	STM2512	2626079	2627428	0	bidirectionally degrades single-stranded DNA intolarge acid-insoluble oligonucleotidesexodeoxyribonuclease VII large subunit
protein_bind		2626175	2626182	11	
gene	STM2513	2627589	2633708	11	
CDS	STM2513	2627589	2633708	11	AIDA autotransporter-like protein
RBS	STM2514	2633710	2633715	11	
CDS	STM2514	2634402	2641709	11	RatBouter membrane protein
RBS	STM2515	2641711	2641716	11	
CDS	STM2515	2641875	2647472	11	RatAouter membrane protein
STS		2646922	2647660	0	
RBS	STM2516	2647471	2647476	11	
CDS	STM2516	2647592	2648551	11	SinIouter membrane protein
RBS	STM2517	2648553	2648558	11	
CDS	STM2517	2648609	2650801	11	intimin-like protein SinH
RBS	STM2518	2650802	2650807	11	
CDS	STM2518	2651147	2651368	11	cytoplasmic protein
RBS	STM2519	2651375	2651380	11	
CDS	STM2519	2651457	2652929	11	EngA; essential Neisserial GTPase; synchronizescellular events by interacting with multiple targets withGTP-binding protein EngA
RBS	STM2520	2652936	2652941	11	
CDS	STM2520	2653048	2654226	11	with YaeT, YfiO, and NlpB forms a complex involvedin outer membrane protein biogenesisuter membrane protein assembly factor BamB
RBS	STM2521	2654231	2654236	11	
CDS	STM2521	2654237	2654857	11	inner membrane protein
RBS	STM2522	2654867	2654872	11	
CDS	STM2522	2654871	2656145	11	catalyzes a two-step reaction, first charging ahistidine molecule by linking its carboxyl group to thehistidine--tRNA ligase
RBS	STM2523	2656156	2656161	11	
CDS	STM2523	2656256	2657374	11	catalyzes the conversion of 2C-methyl-D-erythritol2,4-cyclodiphosphate into 4-hydroxy-3-methyl-2-en-1-yl4-hydroxy-3-methylbut-2-en-1-yl diphosphatesynthase
RBS	STM2524	2657379	2657384	11	
CDS	STM2524	2657401	2658405	11	cytoskeletal protein RodZ
gene	STM2525	2658697	2659863	11	
CDS	STM2525	2658697	2659863	11	23S rRNA m2A2503 methyltransferase; tRNA m2A37methyltransferase; methylates the C2 position of the A2530dual-specificity RNA methyltransferase RlmN
RBS	STM2526	2659870	2659875	11	
CDS	STM2526	2660070	2660501	11	catalyzes the formation of nucleoside triphosphatefrom ATP and nucleoside diphosphatenucleoside diphosphate kinase
RBS	STM2527	2660505	2660510	11	
CDS	STM2527	2660622	2661485	11	hypothetical protein
gene	STM2528	2661485	2662294	11	
CDS	STM2528	2661485	2662294	11	dimethylsulfoxide reductase subunit C
gene	STM2529	2662287	2662916	11	
CDS	STM2529	2662287	2662916	11	dimethylsulfoxide reductase subunit B
RBS	STM2529	2662295	2662300	11	
gene	STM2530	2662913	2665318	11	
CDS	STM2530	2662913	2665318	11	dimethylsulfoxide reductase subunit A
RBS	STM2530	2662918	2662923	11	
gene	STM2531	2665447	2667762	11	
CDS	STM2531	2665447	2667762	11	penicillin-insensitivetransglycosylase/transpeptidasepenicillin-binding protein 1c transglycosylase
gene	STM2532	2667763	2672697	11	
CDS	STM2532	2667763	2672697	11	inner membrane lipoprotein
RBS		2672704	2672709	11	
gene	STM2533	2672906	2673748	0	
CDS	STM2533	2672906	2673748	0	catalyzes the transfer of a sulfur ion to cyanideor to other thiol compounds3-mercaptopyruvate sulfurtransferase
RBS	STM2534	2673989	2673994	0	
CDS	STM2534	2673995	2674663	0	cytoplasmic protein
gene	STM2535	2675232	2676008	11	
CDS	STM2535	2675232	2676008	11	enhances serine sensitivity caused by inhibition ofhomoserine dehydrogenase Ienhanced serine sensitivity protein SseB
gene	STM2536	2676118	2677401	11	
CDS	STM2536	2676118	2677401	11	catalyzes the removal of an N-terminal amino acidfrom a peptide or arylamidepeptidase B
RBS	STM2537	2677409	2677414	11	
CDS	STM2537	2677648	2677848	11	believed to be involved in assembly of Fe-Sclustershypothetical protein
RBS	STM2538	2677852	2677857	11	
CDS	STM2538	2677860	2678195	11	electron carrer protein
gene	STM2539	2678197	2680047	11	
CDS	STM2539	2678197	2680047	11	involved in the maturation of iron-sulfurcluster-containing proteinschaperone protein HscA
RBS	STM2539	2678200	2678205	11	
RBS	STM2540	2680054	2680059	11	
CDS	STM2540	2680060	2680575	11	J-type co-chaperone that regulates the ATPase andpeptide-binding activity of Hsc66 chaperone; may functionco-chaperone protein HscB
RBS		2680579	2680584	11	
-35_signal	STM2541	2680600	2680608	11	
CDS	STM2541	2680771	2681094	11	iron-sulfur cluster assembly protein; formsiron-sulfur clusters of ferredoxin [2FE-2S]; binds iron iniron-binding protein IscA
RBS	STM2542	2681100	2681105	11	
CDS	STM2542	2681123	2681509	11	iron-sulfur cluster assembly scaffold protein
RBS	STM2543	2681518	2681523	11	
CDS	STM2543	2681537	2682751	11	catalyzes the removal of elemental sulfur fromcysteine to produce alanine; involved in NAD biosynthesiscysteine desulfurase
RBS	STM2544	2682762	2682767	11	
CDS	STM2544	2682931	2683425	11	regulates the expression of the iscRSUA operonHTH-type transcriptional regulator IscR
RBS	STM2545	2683435	2683440	11	
CDS	STM2545	2683585	2684316	11	tRNA (cytidine/uridine-2'-O-)-methyltransferaseTrmJ
RBS		2684324	2684329	11	
gene	STM2546	2684435	2685238	0	
CDS	STM2546	2684435	2685238	0	inositol monophosphatase
RBS	STM2547	2685371	2685376	0	
CDS	STM2547	2685383	2686261	0	hypothetical protein
RBS	STM2548	2686436	2686441	0	
CDS	STM2548	2686443	2687486	0	anaerobic sulfite reductase subunit A (anaerobicsulfite reductaseiron-sulfur subunit) (SW:ASRA_SALTY)anaerobic sulfite reductase subunit A
RBS	STM2549	2687482	2687487	0	
CDS	STM2549	2687490	2688308	0	with AsrAC catalyzes the reduction of sulfite tohydrogen sulfideanaerobic sulfite reductase subunit B
RBS	STM2550	2688312	2688317	0	
CDS	STM2550	2688319	2689332	0	anaerobic sulfite reductase subunit C(SW:ASRC_SALTY)anaerobic sulfite reductase subunit C
gene	STM2551	2689333	2690319	11	
CDS	STM2551	2689333	2690319	11	inner membrane protein
gene	STM2552	2690310	2690948	11	
CDS	STM2552	2690310	2690948	11	periplasmic proteinhypothetical protein
RBS	STM2552	2690319	2690324	11	
RBS		2690950	2690955	11	
gene	STM2553	2691074	2692351	0	
CDS	STM2553	2691074	2692351	0	stationary phase inducible protein CsiE
gene	STM2554	2692346	2693485	11	
CDS	STM2554	2692346	2693485	11	transporter of 3-phenylpropionate across the innermembrane; member of the major facilitator superfamily of3-phenylpropionic acid transporter
RBS	STM2555	2693489	2693494	11	
CDS	STM2555	2693681	2694934	11	catalyzes the reaction of glycine with5,10-methylenetetrahydrofolate to form L-serine andserine hydroxymethyltransferase
RBS		2694941	2694946	11	
-10_signal		2695103	2695111	11	
protein_bind		2695138	2695162	11	
RBS	STM2556	2695247	2695252	0	
CDS	STM2556	2695259	2696449	0	flavohemoprotein; catalyzes the formation ofnitrate from nitric oxide; can also catalyze the reductionbifunctional nitric oxidedioxygenase/dihydropteridine reductase
-35_signal		2696563	2696571	0	
RBS	STM2557	2696617	2696622	0	
CDS	STM2557	2696631	2698175	0	regulates the cadBA operonDNA-binding transcriptional activator CadC
-35_signal		2698370	2698378	0	
RBS	STM2558	2698522	2698527	0	
CDS	STM2558	2698536	2699867	0	antiporter protein responsible for lysine importand cadaverine export; member of the lysine-dependent acidAPC family lysine/cadaverine transport protein
RBS	STM2559	2699937	2699942	0	
CDS	STM2559	2699950	2702094	0	lysine decarboxylase; inducible (SW:DCLY_SALTY)lysine decarboxylase 1
RBS	STM2560	2702139	2702144	0	
CDS	STM2560	2702150	2703610	0	di-/tripeptide transport protein
gene	STM2561	2703659	2703997	11	
CDS	STM2561	2703659	2703997	11	indirectly regulates nitrogen metabolism; at highnitrogen levels P-II prevents the phosphorylation of NR-I,nitrogen regulatory protein P-II 1
RBS		2704002	2704007	11	
-10_signal	STM2562	2704064	2704072	11	
CDS	STM2562	2704074	2705411	11	response regulator GlrR
-35_signal	STM2562	2704080	2704088	11	
gene	STM2563	2705408	2706172	11	
CDS	STM2563	2705408	2706172	11	hypothetical protein
RBS	STM2563	2705417	2705422	11	
gene	STM2564	2706174	2707616	11	
CDS	STM2564	2706174	2707616	11	sensor kinase GlrK
gene	STM2565	2708254	2712141	11	
CDS	STM2565	2708254	2712141	11	catalyzes the formation of2-(formamido)-N1-(5-phospho-D-ribosyl)acetamidine fromphosphoribosylformylglycinamidine synthase
RBS	STM2566	2712148	2712153	11	
CDS	STM2566	2712163	2712396	0	periplasmic protein
protein_bind		2712212	2712230	11	
-10_signal		2712269	2712277	11	
RBS	STM2566	2712384	2712389	0	
gene	STM2567	2712397	2713941	0	
CDS	STM2567	2712397	2713941	0	member of the transglycosylase slt family; part ofthe rob operon, which plays a role in cellular resistancelytic murein transglycosylase F
gene	STM2568	2713992	2714543	11	
CDS	STM2568	2713992	2714543	11	tRNA-specific adenosine deaminase
gene	STM2569	2714568	2715203	11	
CDS	STM2569	2714568	2715203	11	hypothetical protein
gene	STM2570	2715207	2716568	11	
CDS	STM2570	2715207	2716568	11	PTS system transporter subunit IIB
RBS	STM2570	2715210	2715215	11	
RBS	STM2571	2716572	2716577	11	
CDS	STM2571	2716579	2717472	11	catalyzes the cleavage of the lactyl ether moietyof N-acetylmuramic acid-6-phosphate (MurNAc-6-P) to formN-acetylmuramic acid 6-phosphate etherase
RBS		2717478	2717483	11	
gene	STM2572	2717588	2718436	0	
CDS	STM2572	2717588	2718436	0	ABC superfamily membrane proteinDNA-binding transcriptional regulator
gene	STM2573	2718475	2719392	11	
CDS	STM2573	2718475	2719392	11	catalyzes the formation of 2-dehydropantoate from(R)-pantoate2-dehydropantoate 2-reductase
RBS	STM2574	2719394	2719399	11	
CDS	STM2574	2719414	2720610	11	permease
RBS	STM2575	2720616	2720621	11	
CDS	STM2575	2720726	2721652	0	LysR family transcriptional regulator
RBS	STM2576	2721678	2721683	0	
CDS	STM2576	2721690	2721950	0	ferredoxin
gene	STM2577	2722062	2722442	11	
CDS	STM2577	2722062	2722442	11	Catalyzes the formation of holo-ACP, which mediatesthe essential transfer of acyl fatty acid intermediatesholo-ACP synthase
gene	STM2578	2722442	2723173	11	
CDS	STM2578	2722442	2723173	11	involved in the de novo synthesis of pyridoxine(Vitamin B6)pyridoxine 5'-phosphate synthase
RBS	STM2578	2722454	2722459	11	
RBS	STM2579	2723178	2723183	11	
CDS	STM2579	2723185	2723913	11	involved in DNA repair and RecFOR pathwayrecombination; RecFOR proteins displace ssDNA-bindingDNA repair protein RecO
gene	STM2580	2723925	2724830	11	
CDS	STM2580	2723925	2724830	11	Era; Escherichia coli Ras-like protein; Bex;Bacillus Era-complementing segment; essential protein inGTPase Era
gene	STM2581	2724827	2725507	11	
CDS	STM2581	2724827	2725507	11	cytoplasmic enzyme involved in processing rRNA andsome mRNAs; substrates typically have dsRNA regions; formsribonuclease III
RBS	STM2581	2724836	2724841	11	
RBS	STM2582	2725512	2725517	11	
CDS	STM2582	2725781	2726755	11	catalyzes the cleavage of the amino-terminal leaderpeptide from secretory proteinssignal peptidase I
RBS	STM2583	2726761	2726766	11	
CDS	STM2583	2726772	2728571	11	binds to the ribosome on the universally-conservedalpha-sarcin loopelongation factor 4
mobile_element		2728972	2776822	0	instantiated in RefSeq Accession Number NC_010392other:Phage Gifsy-1
RBS	STM2584	2728972	2728977	0	
CDS	STM2584	2728976	2730469	0	leucine-rich repeat proteinhypothetical protein
RBS	STM2585	2731351	2731356	0	
CDS	STM2585	2731356	2731901	0	hypothetical protein
gene	STM2585A	2733013	2733240	0	
CDS	STM2585A	2733013	2733240	0	PagK-like protein
gene	STM2586	2733337	2733915	11	
CDS	STM2586	2733337	2733915	11	phage tail assembly proteinphage tail assembly-like protein
gene	STM2587	2733905	2734729	11	
CDS	STM2587	2733905	2734729	11	phage tail assembly proteinphage tail assembly-like protein
RBS	STM2587	2733917	2733922	11	
gene	STM2588	2734726	2737098	11	
CDS	STM2588	2734726	2737098	11	tail fiber-like protein
RBS	STM2588	2734729	2734734	11	
RBS	STM2589	2737099	2737104	11	
CDS	STM2589	2737516	2740794	11	host specificity protein J
RBS	STM2590	2740794	2740799	11	
CDS	STM2590	2740856	2741503	11	tail assembly protein I
gene	STM2591	2741401	2742000	11	
CDS	STM2591	2741401	2742000	11	tail assembly protein K
RBS	STM2591	2741504	2741509	11	
RBS	STM2592	2742002	2742007	11	
CDS	STM2592	2742145	2742843	11	phage tail component L-like protein
RBS	STM2593	2742846	2742851	11	
CDS	STM2593	2742853	2743182	11	phage tail component M-like protein
gene	STM2594	2743185	2746280	11	
CDS	STM2594	2743185	2746280	11	phage tail component H-like protein
RBS	STM2594	2743185	2743190	11	
gene	STM2595	2746252	2746590	11	
CDS	STM2595	2746252	2746590	11	minor tail-like protein
RBS	STM2595	2746282	2746287	11	
gene	STM2596	2746587	2746982	11	
CDS	STM2596	2746587	2746982	11	minor tail-like protein
RBS	STM2596	2746591	2746596	11	
RBS	STM2597	2746983	2746988	11	
CDS	STM2597	2747033	2747779	11	major tail-like protein
RBS	STM2598	2747782	2747787	11	
CDS	STM2598	2747787	2748188	11	hypothetical protein
RBS	STM2599	2748165	2748170	0	
CDS	STM2599	2748177	2749427	0	transposase
RBS	STM2600	2748190	2748195	11	
CDS	STM2600	2749476	2750054	11	minor tail protein Z-like
RBS	STM2601	2750056	2750061	11	
CDS	STM2601	2750082	2750465	11	minor capsid protein FII
RBS	STM2602	2750465	2750470	11	
CDS	STM2602	2750476	2750835	11	DNA packaging protein
RBS	STM2603	2750837	2750842	11	
CDS	STM2603	2750893	2751921	11	phage head-like protein
RBS	STM2604	2751923	2751928	11	
CDS	STM2604	2751976	2752323	11	phage head-like protein
RBS	STM2605	2752325	2752330	11	
CDS	STM2605	2752336	2753832	11	head-tail preconnector-like protein
gene	STM2606	2753822	2755402	11	
CDS	STM2606	2753822	2755402	11	head-tail preconnector-like protein
RBS	STM2606	2753835	2753840	11	
gene	STM2607	2755399	2755602	11	
CDS	STM2607	2755399	2755602	11	head-to-tail joining-like protein
RBS	STM2607	2755403	2755408	11	
gene	STM2608	2755586	2757517	11	
CDS	STM2608	2755586	2757517	11	terminase-like large protein
RBS	STM2608	2755605	2755610	11	
RBS	STM2609	2757519	2757524	11	
CDS	STM2609	2757539	2758033	11	DNA packaging-like protein
RBS		2758043	2758048	11	
gene	STM2610	2758320	2758721	0	
CDS	STM2610	2758320	2758721	0	periplasmic lysozyme inhibitor
gene	STM2611	2758957	2759430	11	
CDS	STM2611	2758957	2759430	11	endopeptidase-like protein
RBS	STM2611	2759410	2759415	11	
gene	STM2612	2759427	2759879	11	
CDS	STM2612	2759427	2759879	11	lysozyme
gene	STM2613	2759863	2760192	11	
CDS	STM2613	2759863	2760192	11	phage holin family protein
RBS	STM2613	2759881	2759886	11	
RBS		2760194	2760199	11	
gene	STM2614	2760468	2761154	0	
CDS	STM2614	2760468	2761154	0	hypothetical protein
gene	STM05520	2761369	2761557	11	
CDS	STM05520	2761369	2761557	11	hypothetical protein
gene	STM2615	2761646	2761722	11	
tRNA	STM2615	2761646	2761722	11	tRNA-Arg
gene	STM2616	2762064	2762627	11	
CDS	STM2616	2762064	2762627	11	antirepressor-like protein
RBS	STM2617	2762629	2762634	11	
CDS	STM2617	2762900	2763577	11	antiterminator-like protein
gene	STM2618	2763574	2763714	11	
CDS	STM2618	2763574	2763714	11	hypothetical protein
RBS	STM2618	2763579	2763584	11	
gene	STM2619	2763711	2764322	11	
CDS	STM2619	2763711	2764322	11	hypothetical protein
RBS	STM2619	2763716	2763721	11	
RBS	STM2620	2764323	2764328	11	
CDS	STM2620	2764531	2765133	11	hypothetical protein
RBS	STM05530	2765134	2765139	11	
CDS	STM05530	2765216	2765437	11	hypothetical protein
gene	STM2621	2765549	2765782	11	
CDS	STM2621	2765549	2765782	11	hypothetical protein
RBS	STM2622	2765783	2765788	11	
CDS	STM2622	2766074	2766367	11	hypothetical protein
gene	STM2623	2766442	2766753	11	
CDS	STM2623	2766442	2766753	11	hypothetical protein
gene	STM2624	2766750	2767097	11	
CDS	STM2624	2766750	2767097	11	hypothetical protein
RBS	STM2624	2766754	2766759	11	
RBS	STM2625	2767098	2767103	11	
CDS	STM2625	2767108	2767857	11	acts to load the DnaB helicase onto the intiationsite durning DNA replicationreplication protein
RBS	STM2626	2767859	2767864	11	
CDS	STM2626	2767860	2768843	11	replication protein 15-like protein
RBS	STM2627	2768844	2768849	11	
CDS	STM2627	2768928	2769302	11	cI-like protein
RBS	STM2628	2769608	2769613	0	
CDS	STM2628	2769627	2770037	0	probable regulatory proteinregulatory protein
RBS	STM2629	2770081	2770086	0	
CDS	STM2629	2770087	2770347	0	hypothetical protein
RBS	STM2629	2770333	2770338	0	
gene	STM2630	2770340	2770498	0	
CDS	STM2630	2770340	2770498	0	hypothetical protein
gene	STM2631	2770520	2770870	0	
CDS	STM2631	2770520	2770870	0	hypothetical protein
RBS	STM2632	2770985	2770990	0	
CDS	STM2632	2770997	2773882	0	exodeoxyribonuclease VIII-like protein
RBS	STM2632	2773841	2773846	0	
gene	STM2633	2773893	2775002	0	
CDS	STM2633	2773893	2775002	0	enterohemolysin 1-like protein
RBS	STM2634	2775037	2775042	0	
CDS	STM2634	2775045	2775284	0	hypothetical protein
RBS	STM2635	2775318	2775323	0	
CDS	STM2635	2775325	2775609	0	excisionase-like protein
gene	STM2636	2775587	2776816	11	
CDS	STM2636	2775587	2776816	11	integrase-like protein
RBS	STM2637	2776817	2776822	11	
CDS	STM2637	2777314	2777793	11	involved in the reduction of the SoxR iron-sulfurclusterSoxR reducing system protein RseC
gene	STM2638	2777790	2778746	11	
CDS	STM2638	2777790	2778746	11	periplasmic protein; interacts with the C-terminaldomain of RseA and stimulates RseA binding to sigmaE viaanti-sigma E factor RseB
RBS	STM2638	2777800	2777805	11	
gene	STM2639	2778746	2779396	11	
CDS	STM2639	2778746	2779396	11	anti-sigma E factor RseA
RBS	STM2639	2778760	2778765	11	
RBS	STM2640	2779409	2779414	11	
CDS	STM2640	2779428	2780003	11	Member of the extracytoplasmic function sigmafactors which are active under specific conditions; bindsECF RNA polymerase sigma factor RpoE
RBS	STM2641	2780018	2780023	11	
CDS	STM2641	2780428	2782050	0	catalyzes the formation of oxaloacetate fromL-aspartateL-aspartate oxidase
gene	STM2642	2782035	2782772	11	
CDS	STM2642	2782035	2782772	11	tRNA1(Val) (adenine(37)-N6)-methyltransferase
RBS		2782781	2782786	11	
gene	STM2643	2782903	2784237	0	
CDS	STM2643	2782903	2784237	0	facilitates an early step in the assembly of the50S subunit of the ribosomeATP-dependent RNA helicase SrmB
gene	STM2644	2784255	2785154	11	
CDS	STM2644	2784255	2785154	11	LysR family transcriptional regulator
RBS		2785155	2785160	11	
gene	STM2645	2785257	2785844	0	
CDS	STM2645	2785257	2785844	0	cysteine/O-acetylserine efflux protein
gene	STM2646	2785906	2786289	11	
CDS	STM2646	2785906	2786289	11	stress-induced glycyl radical protein that canreplace an oxidatively damaged pyruvate formate-lyaseautonomous glycyl radical cofactor
